split,stable_source_image_id,sequence_id,image_path,mask_path,component_id,area_pixels,bbox_left,bbox_top,bbox_width,bbox_height,centroid_x,centroid_y,aspect_ratio,border_touching,tiny_component,very_large_component,unusual_aspect_ratio
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,2,340,8,184,3,122,9.076471,240.829412,0.02459,False,False,False,True
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,3,5960,223,412,212,93,333.489597,465.736074,2.27957,False,False,False,False
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,4,4,49,448,4,1,50.5,448.0,4.0,False,True,False,True
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,5,406,54,449,93,17,99.389163,456.05665,5.470588,False,False,False,True
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,6,1,285,486,1,1,285.0,486.0,1.0,False,True,False,False
train,NLB_453512811EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512811EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512811EDR_F0320000NCAM00277M1.png,7,1,255,494,1,1,255.0,494.0,1.0,False,True,False,False
train,NLB_453512860EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512860EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512860EDR_F0320000NCAM00277M1.png,1,40,896,335,29,11,911.0,340.175,2.636364,False,True,False,False
train,NLB_453512860EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512860EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512860EDR_F0320000NCAM00277M1.png,2,2,890,347,2,1,890.5,347.0,2.0,False,True,False,False
train,NLB_453512860EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512860EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512860EDR_F0320000NCAM00277M1.png,3,2,893,346,2,1,893.5,346.0,2.0,False,True,False,False
train,NLB_453512860EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512860EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512860EDR_F0320000NCAM00277M1.png,4,1,885,349,1,1,885.0,349.0,1.0,False,True,False,False
train,NLB_453512860EDR_F0320000NCAM00277M1,F0320000NCAM00277M1,msl/ncam/images/edr/NLB_453512860EDR_F0320000NCAM00277M1.JPG,msl/ncam/labels/train/NLB_453512860EDR_F0320000NCAM00277M1.png,5,2,887,348,2,1,887.5,348.0,2.0,False,True,False,False
train,NLB_453517896EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453517896EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453517896EDR_F0320000NCAM00278M1.png,1,409,600,778,58,53,629.94132,803.432763,1.09434,False,False,False,False
train,NLB_453517896EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453517896EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453517896EDR_F0320000NCAM00278M1.png,2,56,612,802,28,20,625.678571,812.321429,1.4,False,True,False,False
train,NLB_453517896EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453517896EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453517896EDR_F0320000NCAM00278M1.png,3,1,641,822,1,1,641.0,822.0,1.0,False,True,False,False
train,NLB_453517896EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453517896EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453517896EDR_F0320000NCAM00278M1.png,4,1,644,824,1,1,644.0,824.0,1.0,False,True,False,False
train,NLB_453517896EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453517896EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453517896EDR_F0320000NCAM00278M1.png,5,20,654,831,13,12,660.0,836.1,1.083333,False,True,False,False
train,NLB_453518021EDR_F0320000NCAM00278M1,F0320000NCAM00278M1,msl/ncam/images/edr/NLB_453518021EDR_F0320000NCAM00278M1.JPG,msl/ncam/labels/train/NLB_453518021EDR_F0320000NCAM00278M1.png,1,424,308,172,173,5,380.287736,174.648585,34.6,False,False,False,True
train,NLB_454052409EDR_F0330000NCAM00288M1,F0330000NCAM00288M1,msl/ncam/images/edr/NLB_454052409EDR_F0330000NCAM00288M1.JPG,msl/ncam/labels/train/NLB_454052409EDR_F0330000NCAM00288M1.png,1,10900,572,402,189,79,665.066972,443.50055,2.392405,False,False,False,False
train,NLB_454052433EDR_F0330000NCAM00288M1,F0330000NCAM00288M1,msl/ncam/images/edr/NLB_454052433EDR_F0330000NCAM00288M1.JPG,msl/ncam/labels/train/NLB_454052433EDR_F0330000NCAM00288M1.png,1,6118,3,392,108,77,48.644328,432.614907,1.402597,False,False,False,False
train,NLB_454934003EDR_F0340000NCAM00295M1,F0340000NCAM00295M1,msl/ncam/images/edr/NLB_454934003EDR_F0340000NCAM00295M1.JPG,msl/ncam/labels/train/NLB_454934003EDR_F0340000NCAM00295M1.png,1,997,62,648,35,67,81.47342,690.562688,0.522388,False,False,False,False
train,NLB_455827307EDR_F0350000NCAM00256M1,F0350000NCAM00256M1,msl/ncam/images/edr/NLB_455827307EDR_F0350000NCAM00256M1.JPG,msl/ncam/labels/train/NLB_455827307EDR_F0350000NCAM00256M1.png,1,37424,232,98,777,68,681.601566,125.042165,11.426471,False,False,False,True
train,NLB_456179719EDR_F0350998NCAM00260M1,F0350998NCAM00260M1,msl/ncam/images/edr/NLB_456179719EDR_F0350998NCAM00260M1.JPG,msl/ncam/labels/train/NLB_456179719EDR_F0350998NCAM00260M1.png,1,3475,355,329,69,58,388.674532,357.97295,1.189655,False,False,False,False
train,NLB_456268275EDR_F0360000NCAM00261M1,F0360000NCAM00261M1,msl/ncam/images/edr/NLB_456268275EDR_F0360000NCAM00261M1.JPG,msl/ncam/labels/train/NLB_456268275EDR_F0360000NCAM00261M1.png,1,106,653,220,30,6,666.603774,222.95283,5.0,False,False,False,True
train,NLB_456353895EDR_F0360178NCAM00263M1,F0360178NCAM00263M1,msl/ncam/images/edr/NLB_456353895EDR_F0360178NCAM00263M1.JPG,msl/ncam/labels/train/NLB_456353895EDR_F0360178NCAM00263M1.png,1,219,888,120,102,4,947.940639,121.931507,25.5,False,False,False,True
train,NLB_456354021EDR_F0360178NCAM00263M1,F0360178NCAM00263M1,msl/ncam/images/edr/NLB_456354021EDR_F0360178NCAM00263M1.JPG,msl/ncam/labels/train/NLB_456354021EDR_F0360178NCAM00263M1.png,1,962,316,156,80,23,367.383576,164.309771,3.478261,False,False,False,False
train,NLB_456354021EDR_F0360178NCAM00263M1,F0360178NCAM00263M1,msl/ncam/images/edr/NLB_456354021EDR_F0360178NCAM00263M1.JPG,msl/ncam/labels/train/NLB_456354021EDR_F0360178NCAM00263M1.png,2,10635,586,156,283,49,738.847673,177.288293,5.77551,False,False,False,True
train,NLB_456354353EDR_F0360178NCAM00264M1,F0360178NCAM00264M1,msl/ncam/images/edr/NLB_456354353EDR_F0360178NCAM00264M1.JPG,msl/ncam/labels/train/NLB_456354353EDR_F0360178NCAM00264M1.png,1,805,10,195,21,47,20.108075,216.580124,0.446809,False,False,False,False
train,NLB_456890782EDR_F0370292NCAM00272M1,F0370292NCAM00272M1,msl/ncam/images/edr/NLB_456890782EDR_F0370292NCAM00272M1.JPG,msl/ncam/labels/train/NLB_456890782EDR_F0370292NCAM00272M1.png,1,470,641,115,78,8,682.342553,118.808511,9.75,False,False,False,True
train,NLB_456890806EDR_F0370292NCAM00272M1,F0370292NCAM00272M1,msl/ncam/images/edr/NLB_456890806EDR_F0370292NCAM00272M1.JPG,msl/ncam/labels/train/NLB_456890806EDR_F0370292NCAM00272M1.png,1,102520,78,117,914,133,555.104516,175.454643,6.87218,False,False,True,True
train,NLB_456890837EDR_F0370292NCAM00272M1,F0370292NCAM00272M1,msl/ncam/images/edr/NLB_456890837EDR_F0370292NCAM00272M1.JPG,msl/ncam/labels/train/NLB_456890837EDR_F0370292NCAM00272M1.png,1,4478,6,150,93,74,48.167485,180.127512,1.256757,False,False,False,False
train,NLB_456890837EDR_F0370292NCAM00272M1,F0370292NCAM00272M1,msl/ncam/images/edr/NLB_456890837EDR_F0370292NCAM00272M1.JPG,msl/ncam/labels/train/NLB_456890837EDR_F0370292NCAM00272M1.png,2,413,688,154,50,11,713.634383,159.338983,4.545455,False,False,False,True
train,NLB_456890837EDR_F0370292NCAM00272M1,F0370292NCAM00272M1,msl/ncam/images/edr/NLB_456890837EDR_F0370292NCAM00272M1.JPG,msl/ncam/labels/train/NLB_456890837EDR_F0370292NCAM00272M1.png,3,4161,221,196,106,61,277.392934,227.772891,1.737705,False,False,False,False
train,NLB_458310690EDR_F0390000NCAM00292M1,F0390000NCAM00292M1,msl/ncam/images/edr/NLB_458310690EDR_F0390000NCAM00292M1.JPG,msl/ncam/labels/train/NLB_458310690EDR_F0390000NCAM00292M1.png,1,8,639,267,5,2,641.0,267.625,2.5,False,True,False,False
train,NLB_458310690EDR_F0390000NCAM00292M1,F0390000NCAM00292M1,msl/ncam/images/edr/NLB_458310690EDR_F0390000NCAM00292M1.JPG,msl/ncam/labels/train/NLB_458310690EDR_F0390000NCAM00292M1.png,2,7,583,268,7,1,586.0,268.0,7.0,False,True,False,True
train,NLB_458660493EDR_F0390516NCAM00296M1,F0390516NCAM00296M1,msl/ncam/images/edr/NLB_458660493EDR_F0390516NCAM00296M1.JPG,msl/ncam/labels/train/NLB_458660493EDR_F0390516NCAM00296M1.png,1,1530,456,225,48,47,476.123529,245.594771,1.021277,False,False,False,False
train,NLB_458749841EDR_F0390726NCAM00263M1,F0390726NCAM00263M1,msl/ncam/images/edr/NLB_458749841EDR_F0390726NCAM00263M1.JPG,msl/ncam/labels/train/NLB_458749841EDR_F0390726NCAM00263M1.png,1,1347,687,214,88,27,731.96585,229.354863,3.259259,False,False,False,False
train,NLB_458749872EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458749872EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458749872EDR_F0390726NCAM00264M1.png,1,1679,7,272,98,34,47.174509,287.974985,2.882353,False,False,False,False
train,NLB_458749903EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458749903EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458749903EDR_F0390726NCAM00264M1.png,1,2,31,376,2,1,31.5,376.0,2.0,False,True,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,1,12380,166,239,415,53,381.584572,265.277948,7.830189,False,False,False,True
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,2,117,517,273,52,5,547.931624,275.452991,10.4,False,False,False,True
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,3,7,506,278,7,1,509.0,278.0,7.0,False,True,False,True
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,4,435,276,290,113,11,335.337931,295.36092,10.272727,False,False,False,True
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,5,15,257,300,10,2,261.0,300.666667,5.0,False,True,False,True
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,6,1,302,311,1,1,302.0,311.0,1.0,False,True,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,7,147,304,312,42,14,326.530612,319.884354,3.0,False,False,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,8,1,373,331,1,1,373.0,331.0,1.0,False,True,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,9,292,375,332,51,19,401.253425,342.106164,2.684211,False,False,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,10,8393,430,339,283,93,568.401048,382.61587,3.043011,False,False,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,11,430,711,365,30,29,726.762791,377.7,1.034483,False,False,False,False
train,NLB_458750024EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750024EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750024EDR_F0390726NCAM00264M1.png,12,14815,663,445,357,71,857.530948,474.396625,5.028169,False,False,False,True
train,NLB_458750055EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750055EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750055EDR_F0390726NCAM00264M1.png,1,18232,80,413,306,78,238.242815,451.579256,3.923077,False,False,False,False
train,NLB_458750110EDR_F0390726NCAM00264M1,F0390726NCAM00264M1,msl/ncam/images/edr/NLB_458750110EDR_F0390726NCAM00264M1.JPG,msl/ncam/labels/train/NLB_458750110EDR_F0390726NCAM00264M1.png,1,704,7,130,19,50,16.169034,151.03267,0.38,False,False,False,False
train,NLB_458838052EDR_F0390924NCAM00288M1,F0390924NCAM00288M1,msl/ncam/images/edr/NLB_458838052EDR_F0390924NCAM00288M1.JPG,msl/ncam/labels/train/NLB_458838052EDR_F0390924NCAM00288M1.png,1,399,888,320,74,9,922.937343,324.192982,8.222222,False,False,False,True
train,NLB_458929775EDR_F0391140NCAM00385M1,F0391140NCAM00385M1,msl/ncam/images/edr/NLB_458929775EDR_F0391140NCAM00385M1.JPG,msl/ncam/labels/train/NLB_458929775EDR_F0391140NCAM00385M1.png,1,8505,273,40,157,80,351.028807,84.314403,1.9625,False,False,False,False
train,NLB_458929775EDR_F0391140NCAM00385M1,F0391140NCAM00385M1,msl/ncam/images/edr/NLB_458929775EDR_F0391140NCAM00385M1.JPG,msl/ncam/labels/train/NLB_458929775EDR_F0391140NCAM00385M1.png,2,411,237,136,55,16,264.065693,144.827251,3.4375,False,False,False,False
train,NLB_458930528EDR_F0391176NCAM00298M1,F0391176NCAM00298M1,msl/ncam/images/edr/NLB_458930528EDR_F0391176NCAM00298M1.JPG,msl/ncam/labels/train/NLB_458930528EDR_F0391176NCAM00298M1.png,1,246,780,351,32,14,795.963415,359.47561,2.285714,False,False,False,False
train,NLB_458930528EDR_F0391176NCAM00298M1,F0391176NCAM00298M1,msl/ncam/images/edr/NLB_458930528EDR_F0391176NCAM00298M1.JPG,msl/ncam/labels/train/NLB_458930528EDR_F0391176NCAM00298M1.png,2,79756,369,370,541,216,642.942412,481.754401,2.50463,False,False,True,False
train,NLB_458930528EDR_F0391176NCAM00298M1,F0391176NCAM00298M1,msl/ncam/images/edr/NLB_458930528EDR_F0391176NCAM00298M1.JPG,msl/ncam/labels/train/NLB_458930528EDR_F0391176NCAM00298M1.png,3,8854,143,584,159,99,238.055681,628.693359,1.606061,False,False,False,False
train,NLB_458930528EDR_F0391176NCAM00298M1,F0391176NCAM00298M1,msl/ncam/images/edr/NLB_458930528EDR_F0391176NCAM00298M1.JPG,msl/ncam/labels/train/NLB_458930528EDR_F0391176NCAM00298M1.png,4,6,127,615,5,2,128.833333,615.833333,2.5,False,True,False,False
train,NLB_458931236EDR_F0391176NCAM00354M1,F0391176NCAM00354M1,msl/ncam/images/edr/NLB_458931236EDR_F0391176NCAM00354M1.JPG,msl/ncam/labels/train/NLB_458931236EDR_F0391176NCAM00354M1.png,1,2259,1000,147,22,212,1009.684816,232.034086,0.103774,False,False,False,True
train,NLB_458931236EDR_F0391176NCAM00354M1,F0391176NCAM00354M1,msl/ncam/images/edr/NLB_458931236EDR_F0391176NCAM00354M1.JPG,msl/ncam/labels/train/NLB_458931236EDR_F0391176NCAM00354M1.png,2,13,905,237,9,4,909.076923,238.615385,2.25,False,True,False,False
train,NLB_458931236EDR_F0391176NCAM00354M1,F0391176NCAM00354M1,msl/ncam/images/edr/NLB_458931236EDR_F0391176NCAM00354M1.JPG,msl/ncam/labels/train/NLB_458931236EDR_F0391176NCAM00354M1.png,3,7,920,244,4,3,921.0,244.857143,1.333333,False,True,False,False
train,NLB_458931236EDR_F0391176NCAM00354M1,F0391176NCAM00354M1,msl/ncam/images/edr/NLB_458931236EDR_F0391176NCAM00354M1.JPG,msl/ncam/labels/train/NLB_458931236EDR_F0391176NCAM00354M1.png,4,39,1016,286,2,29,1016.25641,297.820513,0.068966,False,True,False,True
train,NLB_458931236EDR_F0391176NCAM00354M1,F0391176NCAM00354M1,msl/ncam/images/edr/NLB_458931236EDR_F0391176NCAM00354M1.JPG,msl/ncam/labels/train/NLB_458931236EDR_F0391176NCAM00354M1.png,5,1,1010,378,1,1,1010.0,378.0,1.0,False,True,False,False
train,NLB_459191245EDR_F0391396NCAM00250M1,F0391396NCAM00250M1,msl/ncam/images/edr/NLB_459191245EDR_F0391396NCAM00250M1.JPG,msl/ncam/labels/train/NLB_459191245EDR_F0391396NCAM00250M1.png,1,6,1021,218,1,6,1021.0,220.5,0.166667,False,True,False,True
train,NLB_459191245EDR_F0391396NCAM00250M1,F0391396NCAM00250M1,msl/ncam/images/edr/NLB_459191245EDR_F0391396NCAM00250M1.JPG,msl/ncam/labels/train/NLB_459191245EDR_F0391396NCAM00250M1.png,2,7182,625,279,135,70,692.085909,313.733918,1.928571,False,False,False,False
train,NLB_459191270EDR_F0391396NCAM00250M1,F0391396NCAM00250M1,msl/ncam/images/edr/NLB_459191270EDR_F0391396NCAM00250M1.JPG,msl/ncam/labels/train/NLB_459191270EDR_F0391396NCAM00250M1.png,1,5721,5,347,94,92,44.428422,388.965216,1.021739,False,False,False,False
train,NLB_459191270EDR_F0391396NCAM00250M1,F0391396NCAM00250M1,msl/ncam/images/edr/NLB_459191270EDR_F0391396NCAM00250M1.JPG,msl/ncam/labels/train/NLB_459191270EDR_F0391396NCAM00250M1.png,2,17448,272,374,245,120,393.995816,432.011119,2.041667,False,False,False,False
train,NLB_459191270EDR_F0391396NCAM00250M1,F0391396NCAM00250M1,msl/ncam/images/edr/NLB_459191270EDR_F0391396NCAM00250M1.JPG,msl/ncam/labels/train/NLB_459191270EDR_F0391396NCAM00250M1.png,3,2072,3,829,26,106,16.11583,883.662162,0.245283,False,False,False,True
train,NLB_459191887EDR_F0391396NCAM00251M1,F0391396NCAM00251M1,msl/ncam/images/edr/NLB_459191887EDR_F0391396NCAM00251M1.JPG,msl/ncam/labels/train/NLB_459191887EDR_F0391396NCAM00251M1.png,1,231,88,217,66,5,122.575758,219.367965,13.2,False,False,False,True
train,NLB_459905155EDR_F0391888NCAM05694M1,F0391888NCAM05694M1,msl/ncam/images/edr/NLB_459905155EDR_F0391888NCAM05694M1.JPG,msl/ncam/labels/train/NLB_459905155EDR_F0391888NCAM05694M1.png,1,14427,825,507,195,123,941.268524,565.693214,1.585366,False,False,False,False
train,NLB_459905187EDR_F0391888NCAM05694M1,F0391888NCAM05694M1,msl/ncam/images/edr/NLB_459905187EDR_F0391888NCAM05694M1.JPG,msl/ncam/labels/train/NLB_459905187EDR_F0391888NCAM05694M1.png,1,31976,183,424,333,134,340.728609,492.110176,2.485075,False,False,False,False
train,NLB_459905187EDR_F0391888NCAM05694M1,F0391888NCAM05694M1,msl/ncam/images/edr/NLB_459905187EDR_F0391888NCAM05694M1.JPG,msl/ncam/labels/train/NLB_459905187EDR_F0391888NCAM05694M1.png,2,34983,561,429,421,129,771.69671,491.340537,3.263566,False,False,False,False
train,NLB_459905187EDR_F0391888NCAM05694M1,F0391888NCAM05694M1,msl/ncam/images/edr/NLB_459905187EDR_F0391888NCAM05694M1.JPG,msl/ncam/labels/train/NLB_459905187EDR_F0391888NCAM05694M1.png,3,3,751,524,3,1,752.0,524.0,3.0,False,True,False,False
train,NLB_459905187EDR_F0391888NCAM05694M1,F0391888NCAM05694M1,msl/ncam/images/edr/NLB_459905187EDR_F0391888NCAM05694M1.JPG,msl/ncam/labels/train/NLB_459905187EDR_F0391888NCAM05694M1.png,4,2,756,525,2,1,756.5,525.0,2.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,1,21,478,99,16,2,486.333333,99.333333,8.0,False,True,False,True
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,2,15,452,100,15,1,459.0,100.0,15.0,False,True,False,True
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,3,1,355,113,1,1,355.0,113.0,1.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,4,1,358,112,1,1,358.0,112.0,1.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,5,7926,317,112,254,50,450.929473,141.868029,5.08,False,False,False,True
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,6,2,349,115,2,1,349.5,115.0,2.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,7,1,352,114,1,1,352.0,114.0,1.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,8,2,343,117,2,1,343.5,117.0,2.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,9,2,346,116,2,1,346.5,116.0,2.0,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,10,25,319,118,23,9,329.48,121.92,2.555556,False,True,False,False
train,NLB_460082918EDR_F0391918NCAM00391M1,F0391918NCAM00391M1,msl/ncam/images/edr/NLB_460082918EDR_F0391918NCAM00391M1.JPG,msl/ncam/labels/train/NLB_460082918EDR_F0391918NCAM00391M1.png,11,1291,308,162,95,39,359.787761,181.620449,2.435897,False,False,False,False
